2021-05-02 18:45:12,534 INFO Loading weights from pretrain_weights_init.pth
2021-05-02 18:45:12,571 INFO Weights ignored from loaded model: layer1.1.bn2.running_var  layer1.0.bn1.running_mean  layer3.0.downsample.1.running_var  layer2.0.bn2.weight  layer4.1.bn2.weight  layer3.1.bn1.weight  layer1.1.bn2.bias  layer1.1.bn1.num_batches_tracked  layer2.0.bn1.bias  layer2.0.bn2.bias  bn1.weight  layer2.0.bn2.num_batches_tracked  layer1.1.bn2.weight  layer3.1.bn1.running_mean  layer3.0.bn1.running_var  layer4.0.bn1.running_var  layer1.0.bn1.weight  layer1.1.bn2.running_mean  layer1.1.bn1.bias  layer2.0.bn1.num_batches_tracked  layer1.0.conv2.weight  layer4.0.downsample.1.bias  layer4.0.bn2.num_batches_tracked  layer2.0.conv1.weight  layer2.0.downsample.1.bias  layer2.0.downsample.1.num_batches_tracked  layer1.1.conv1.weight  layer1.1.bn2.num_batches_tracked  layer2.1.bn1.num_batches_tracked  layer4.1.conv2.weight  layer4.1.bn1.bias  layer3.0.bn2.weight  layer2.1.conv2.weight  layer4.1.conv1.weight  layer4.1.bn2.running_var  layer3.1.bn1.running_var  layer3.0.bn1.num_batches_tracked  layer3.0.downsample.1.weight  layer4.0.downsample.1.num_batches_tracked  layer4.1.bn2.num_batches_tracked  bn1.running_mean  layer3.0.downsample.1.num_batches_tracked  layer4.1.bn1.running_mean  layer3.0.bn1.running_mean  layer4.1.bn2.bias  layer4.0.bn1.bias  layer2.1.bn1.running_mean  layer1.0.bn1.running_var  layer2.1.bn2.bias  layer2.0.downsample.1.weight  layer2.1.bn2.running_var  layer4.0.bn2.running_var  layer1.0.bn1.num_batches_tracked  layer2.0.downsample.0.weight  layer1.0.bn2.weight  layer4.1.bn1.running_var  layer2.0.downsample.1.running_mean  layer3.0.bn2.running_var  layer2.1.conv1.weight  layer4.0.downsample.0.weight  layer3.1.bn2.bias  layer1.0.bn2.running_mean  layer2.1.bn1.running_var  layer3.1.bn2.num_batches_tracked  layer2.0.bn1.running_var  layer3.0.bn2.running_mean  layer4.0.downsample.1.weight  layer4.0.downsample.1.running_mean  layer2.1.bn2.running_mean  layer1.0.bn2.num_batches_tracked  layer3.0.bn2.bias  layer4.1.bn1.num_batches_tracked  layer3.1.conv1.weight  layer2.0.downsample.1.running_var  layer4.0.bn1.weight  layer4.1.bn1.weight  layer1.0.bn1.bias  layer4.0.downsample.1.running_var  layer3.0.bn1.weight  layer3.0.bn1.bias  layer1.0.bn2.bias  layer4.0.bn1.running_mean  layer1.1.bn1.running_var  layer2.1.bn2.weight  layer3.0.conv2.weight  layer3.0.conv1.weight  layer2.1.bn2.num_batches_tracked  layer4.0.bn2.weight  layer2.0.bn1.running_mean  layer4.0.bn1.num_batches_tracked  layer2.1.bn1.weight  layer3.1.bn2.weight  layer4.1.bn2.running_mean  bn1.num_batches_tracked  layer3.1.bn1.num_batches_tracked  layer1.1.conv2.weight  layer3.0.downsample.0.weight  bn1.running_var  layer2.0.conv2.weight  layer4.0.bn2.running_mean  layer3.0.downsample.1.running_mean  layer1.1.bn1.running_mean  conv1.weight  bn1.bias  layer3.0.downsample.1.bias  layer3.0.bn2.num_batches_tracked  layer4.0.conv2.weight  layer2.0.bn1.weight  layer2.0.bn2.running_mean  layer2.1.bn1.bias  layer3.1.bn2.running_var  layer2.0.bn2.running_var  layer1.0.conv1.weight  layer4.0.bn2.bias  layer3.1.bn2.running_mean  layer1.0.bn2.running_var  layer3.1.conv2.weight  layer1.1.bn1.weight  layer3.1.bn1.bias  layer4.0.conv1.weight
2021-05-02 18:45:12,571 INFO Weights ignored from training model: features.conv1.weight  features.bn1.weight  features.bn1.bias  features.bn1.running_mean  features.bn1.running_var  features.bn1.num_batches_tracked  features.layer1.0.conv1.weight  features.layer1.0.bn1.weight  features.layer1.0.bn1.bias  features.layer1.0.bn1.running_mean  features.layer1.0.bn1.running_var  features.layer1.0.bn1.num_batches_tracked  features.layer1.0.conv2.weight  features.layer1.0.bn2.weight  features.layer1.0.bn2.bias  features.layer1.0.bn2.running_mean  features.layer1.0.bn2.running_var  features.layer1.0.bn2.num_batches_tracked  features.layer1.1.conv1.weight  features.layer1.1.bn1.weight  features.layer1.1.bn1.bias  features.layer1.1.bn1.running_mean  features.layer1.1.bn1.running_var  features.layer1.1.bn1.num_batches_tracked  features.layer1.1.conv2.weight  features.layer1.1.bn2.weight  features.layer1.1.bn2.bias  features.layer1.1.bn2.running_mean  features.layer1.1.bn2.running_var  features.layer1.1.bn2.num_batches_tracked  features.layer2.0.conv1.weight  features.layer2.0.bn1.weight  features.layer2.0.bn1.bias  features.layer2.0.bn1.running_mean  features.layer2.0.bn1.running_var  features.layer2.0.bn1.num_batches_tracked  features.layer2.0.conv2.weight  features.layer2.0.bn2.weight  features.layer2.0.bn2.bias  features.layer2.0.bn2.running_mean  features.layer2.0.bn2.running_var  features.layer2.0.bn2.num_batches_tracked  features.layer2.0.downsample.0.weight  features.layer2.0.downsample.1.weight  features.layer2.0.downsample.1.bias  features.layer2.0.downsample.1.running_mean  features.layer2.0.downsample.1.running_var  features.layer2.0.downsample.1.num_batches_tracked  features.layer2.1.conv1.weight  features.layer2.1.bn1.weight  features.layer2.1.bn1.bias  features.layer2.1.bn1.running_mean  features.layer2.1.bn1.running_var  features.layer2.1.bn1.num_batches_tracked  features.layer2.1.conv2.weight  features.layer2.1.bn2.weight  features.layer2.1.bn2.bias  features.layer2.1.bn2.running_mean  features.layer2.1.bn2.running_var  features.layer2.1.bn2.num_batches_tracked  features.layer3.0.conv1.weight  features.layer3.0.bn1.weight  features.layer3.0.bn1.bias  features.layer3.0.bn1.running_mean  features.layer3.0.bn1.running_var  features.layer3.0.bn1.num_batches_tracked  features.layer3.0.conv2.weight  features.layer3.0.bn2.weight  features.layer3.0.bn2.bias  features.layer3.0.bn2.running_mean  features.layer3.0.bn2.running_var  features.layer3.0.bn2.num_batches_tracked  features.layer3.0.downsample.0.weight  features.layer3.0.downsample.1.weight  features.layer3.0.downsample.1.bias  features.layer3.0.downsample.1.running_mean  features.layer3.0.downsample.1.running_var  features.layer3.0.downsample.1.num_batches_tracked  features.layer3.1.conv1.weight  features.layer3.1.bn1.weight  features.layer3.1.bn1.bias  features.layer3.1.bn1.running_mean  features.layer3.1.bn1.running_var  features.layer3.1.bn1.num_batches_tracked  features.layer3.1.conv2.weight  features.layer3.1.bn2.weight  features.layer3.1.bn2.bias  features.layer3.1.bn2.running_mean  features.layer3.1.bn2.running_var  features.layer3.1.bn2.num_batches_tracked  features.layer4.0.conv1.weight  features.layer4.0.bn1.weight  features.layer4.0.bn1.bias  features.layer4.0.bn1.running_mean  features.layer4.0.bn1.running_var  features.layer4.0.bn1.num_batches_tracked  features.layer4.0.conv2.weight  features.layer4.0.bn2.weight  features.layer4.0.bn2.bias  features.layer4.0.bn2.running_mean  features.layer4.0.bn2.running_var  features.layer4.0.bn2.num_batches_tracked  features.layer4.0.downsample.0.weight  features.layer4.0.downsample.1.weight  features.layer4.0.downsample.1.bias  features.layer4.0.downsample.1.running_mean  features.layer4.0.downsample.1.running_var  features.layer4.0.downsample.1.num_batches_tracked  features.layer4.1.conv1.weight  features.layer4.1.bn1.weight  features.layer4.1.bn1.bias  features.layer4.1.bn1.running_mean  features.layer4.1.bn1.running_var  features.layer4.1.bn1.num_batches_tracked  features.layer4.1.conv2.weight  features.layer4.1.bn2.weight  features.layer4.1.bn2.bias  features.layer4.1.bn2.running_mean  features.layer4.1.bn2.running_var  features.layer4.1.bn2.num_batches_tracked
2021-05-02 18:45:12,574 INFO Done loading pretrained weights
2021-05-02 18:45:12,609 INFO output_root = results  
exp_suffix =   
data_folder = crops/images/  
output_folder = results/pretrain/lr0.005_bs8_size256_  
model_folder = results/pretrain/lr0.005_bs8_size256_/models  
exp_name = lr0.005_bs8_size256_  
bs = 8  
snapshot_freq = 1  
weights_init = pretrain_weights_init.pth  
logs_folder = results/pretrain/lr0.005_bs8_size256_/logs  
size = 256  
lr = 0.005
2021-05-02 18:45:12,609 INFO train_data 60000
2021-05-02 18:45:12,609 INFO val_data 1000
2021-05-02 18:45:12,609 INFO Epoch 0
2021-05-02 18:45:21,582 INFO Training: [epoch:1, batch:    50/7500] loss: 0.001
2021-05-02 18:45:30,777 INFO Training: [epoch:1, batch:   100/7500] loss: 0.002
2021-05-02 18:45:41,077 INFO Training: [epoch:1, batch:   150/7500] loss: 0.003
2021-05-02 18:45:49,983 INFO Training: [epoch:1, batch:   200/7500] loss: 0.004
2021-05-02 18:45:58,171 INFO Training: [epoch:1, batch:   250/7500] loss: 0.005
2021-05-02 18:46:06,200 INFO Training: [epoch:1, batch:   300/7500] loss: 0.006
2021-05-02 18:46:13,927 INFO Training: [epoch:1, batch:   350/7500] loss: 0.007
2021-05-02 18:46:22,097 INFO Training: [epoch:1, batch:   400/7500] loss: 0.008
2021-05-02 18:46:30,546 INFO Training: [epoch:1, batch:   450/7500] loss: 0.009
2021-05-02 18:46:38,341 INFO Training: [epoch:1, batch:   500/7500] loss: 0.010
2021-05-02 18:46:48,294 INFO Training: [epoch:1, batch:   550/7500] loss: 0.011
2021-05-02 18:46:56,093 INFO Training: [epoch:1, batch:   600/7500] loss: 0.012
2021-05-02 18:47:03,911 INFO Training: [epoch:1, batch:   650/7500] loss: 0.013
2021-05-02 18:47:12,144 INFO Training: [epoch:1, batch:   700/7500] loss: 0.014
2021-05-02 18:47:20,301 INFO Training: [epoch:1, batch:   750/7500] loss: 0.015
2021-05-02 18:47:29,054 INFO Training: [epoch:1, batch:   800/7500] loss: 0.015
2021-05-02 18:47:37,210 INFO Training: [epoch:1, batch:   850/7500] loss: 0.016
2021-05-02 18:47:47,525 INFO Training: [epoch:1, batch:   900/7500] loss: 0.017
2021-05-02 18:47:55,336 INFO Training: [epoch:1, batch:   950/7500] loss: 0.018
2021-05-02 18:48:03,160 INFO Training: [epoch:1, batch:  1000/7500] loss: 0.019
2021-05-02 18:48:11,669 INFO Training: [epoch:1, batch:  1050/7500] loss: 0.019
2021-05-02 18:48:20,482 INFO Training: [epoch:1, batch:  1100/7500] loss: 0.020
2021-05-02 18:48:28,438 INFO Training: [epoch:1, batch:  1150/7500] loss: 0.021
2021-05-02 18:48:37,340 INFO Training: [epoch:1, batch:  1200/7500] loss: 0.022
2021-05-02 18:48:47,950 INFO Training: [epoch:1, batch:  1250/7500] loss: 0.022
2021-05-02 18:48:55,833 INFO Training: [epoch:1, batch:  1300/7500] loss: 0.023
2021-05-02 18:49:03,672 INFO Training: [epoch:1, batch:  1350/7500] loss: 0.024
2021-05-02 18:49:11,832 INFO Training: [epoch:1, batch:  1400/7500] loss: 0.025
2021-05-02 18:49:19,664 INFO Training: [epoch:1, batch:  1450/7500] loss: 0.025
2021-05-02 18:49:27,964 INFO Training: [epoch:1, batch:  1500/7500] loss: 0.026
2021-05-02 18:49:37,176 INFO Training: [epoch:1, batch:  1550/7500] loss: 0.027
2021-05-02 18:49:46,783 INFO Training: [epoch:1, batch:  1600/7500] loss: 0.028
2021-05-02 18:49:54,802 INFO Training: [epoch:1, batch:  1650/7500] loss: 0.028
2021-05-02 18:50:23,232 INFO Training: [epoch:1, batch:  1700/7500] loss: 0.029
2021-05-02 18:50:37,074 INFO Training: [epoch:1, batch:  1750/7500] loss: 0.030
2021-05-02 18:50:49,410 INFO Training: [epoch:1, batch:  1800/7500] loss: 0.030
2021-05-02 18:50:58,480 INFO Training: [epoch:1, batch:  1850/7500] loss: 0.031
2021-05-02 18:51:07,897 INFO Training: [epoch:1, batch:  1900/7500] loss: 0.032
2021-05-02 18:51:16,914 INFO Training: [epoch:1, batch:  1950/7500] loss: 0.032
2021-05-02 18:51:29,457 INFO Training: [epoch:1, batch:  2000/7500] loss: 0.033
2021-05-02 18:51:38,314 INFO Training: [epoch:1, batch:  2050/7500] loss: 0.034
2021-05-02 18:51:47,303 INFO Training: [epoch:1, batch:  2100/7500] loss: 0.034
2021-05-02 18:51:56,399 INFO Training: [epoch:1, batch:  2150/7500] loss: 0.035
2021-05-02 18:52:04,445 INFO Training: [epoch:1, batch:  2200/7500] loss: 0.036
2021-05-02 18:52:13,345 INFO Training: [epoch:1, batch:  2250/7500] loss: 0.036
2021-05-02 18:52:21,436 INFO Training: [epoch:1, batch:  2300/7500] loss: 0.037
2021-05-02 18:52:30,290 INFO Training: [epoch:1, batch:  2350/7500] loss: 0.037
2021-05-02 18:52:39,888 INFO Training: [epoch:1, batch:  2400/7500] loss: 0.038
2021-05-02 18:52:49,643 INFO Training: [epoch:1, batch:  2450/7500] loss: 0.039
2021-05-02 18:52:58,873 INFO Training: [epoch:1, batch:  2500/7500] loss: 0.039
2021-05-02 18:53:07,504 INFO Training: [epoch:1, batch:  2550/7500] loss: 0.040
2021-05-02 18:53:16,729 INFO Training: [epoch:1, batch:  2600/7500] loss: 0.040
2021-05-02 18:53:24,832 INFO Training: [epoch:1, batch:  2650/7500] loss: 0.041
2021-05-02 18:53:33,567 INFO Training: [epoch:1, batch:  2700/7500] loss: 0.042
2021-05-02 18:53:42,856 INFO Training: [epoch:1, batch:  2750/7500] loss: 0.042
2021-05-02 18:53:53,593 INFO Training: [epoch:1, batch:  2800/7500] loss: 0.043
2021-05-02 18:54:01,580 INFO Training: [epoch:1, batch:  2850/7500] loss: 0.043
2021-05-02 18:54:10,002 INFO Training: [epoch:1, batch:  2900/7500] loss: 0.044
2021-05-02 18:54:18,896 INFO Training: [epoch:1, batch:  2950/7500] loss: 0.045
2021-05-02 18:54:27,131 INFO Training: [epoch:1, batch:  3000/7500] loss: 0.045
2021-05-02 18:54:36,208 INFO Training: [epoch:1, batch:  3050/7500] loss: 0.046
2021-05-02 18:54:45,682 INFO Training: [epoch:1, batch:  3100/7500] loss: 0.046
2021-05-02 18:54:55,851 INFO Training: [epoch:1, batch:  3150/7500] loss: 0.047
2021-05-02 18:55:04,431 INFO Training: [epoch:1, batch:  3200/7500] loss: 0.047
2021-05-02 18:55:13,013 INFO Training: [epoch:1, batch:  3250/7500] loss: 0.048
2021-05-02 18:55:23,879 INFO Training: [epoch:1, batch:  3300/7500] loss: 0.049
2021-05-02 18:55:32,085 INFO Training: [epoch:1, batch:  3350/7500] loss: 0.049
2021-05-02 18:55:42,482 INFO Training: [epoch:1, batch:  3400/7500] loss: 0.050
2021-05-02 18:55:50,996 INFO Training: [epoch:1, batch:  3450/7500] loss: 0.050
2021-05-02 18:56:01,021 INFO Training: [epoch:1, batch:  3500/7500] loss: 0.051
2021-05-02 18:56:09,373 INFO Training: [epoch:1, batch:  3550/7500] loss: 0.051
2021-05-02 18:56:18,146 INFO Training: [epoch:1, batch:  3600/7500] loss: 0.052
2021-05-02 18:56:26,602 INFO Training: [epoch:1, batch:  3650/7500] loss: 0.052
2021-05-02 18:56:35,383 INFO Training: [epoch:1, batch:  3700/7500] loss: 0.053
2021-05-02 18:56:44,966 INFO Training: [epoch:1, batch:  3750/7500] loss: 0.053
2021-05-02 18:56:53,816 INFO Training: [epoch:1, batch:  3800/7500] loss: 0.054
2021-05-02 18:57:03,327 INFO Training: [epoch:1, batch:  3850/7500] loss: 0.054
2021-05-02 18:57:11,786 INFO Training: [epoch:1, batch:  3900/7500] loss: 0.055
2021-05-02 18:57:20,593 INFO Training: [epoch:1, batch:  3950/7500] loss: 0.056
2021-05-02 18:57:29,212 INFO Training: [epoch:1, batch:  4000/7500] loss: 0.056
2021-05-02 18:57:38,144 INFO Training: [epoch:1, batch:  4050/7500] loss: 0.057
2021-05-02 18:57:47,579 INFO Training: [epoch:1, batch:  4100/7500] loss: 0.057
2021-05-02 18:57:58,276 INFO Training: [epoch:1, batch:  4150/7500] loss: 0.058
2021-05-02 18:58:06,824 INFO Training: [epoch:1, batch:  4200/7500] loss: 0.058
2021-05-02 18:58:15,088 INFO Training: [epoch:1, batch:  4250/7500] loss: 0.059
2021-05-02 18:58:24,222 INFO Training: [epoch:1, batch:  4300/7500] loss: 0.059
2021-05-02 18:58:32,506 INFO Training: [epoch:1, batch:  4350/7500] loss: 0.060
2021-05-02 18:58:40,900 INFO Training: [epoch:1, batch:  4400/7500] loss: 0.060
2021-05-02 18:58:50,057 INFO Training: [epoch:1, batch:  4450/7500] loss: 0.060
2021-05-02 18:59:01,764 INFO Training: [epoch:1, batch:  4500/7500] loss: 0.061
